,Education,Marital_Status,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Children,Family_size,Is_Parent,Customer_For,Amount Spent,Cluster,PC_Clusters
1036,2,1,44529.0,98,538,13,91,17,6,26,6,6,2,11,5,0,57,1,3,1,578,691,2,0
1037,1,1,70924.0,41,635,114,254,132,152,76,1,6,6,7,3,0,58,0,2,0,155,1363,1,1
1038,3,1,28764.0,16,8,0,3,0,0,1,1,1,0,2,8,0,57,2,4,1,214,12,0,2
1039,3,1,69098.0,82,1315,22,780,145,0,178,1,7,8,9,5,0,74,0,2,0,658,2440,1,1
1040,1,0,25959.0,1,4,2,12,7,5,26,2,1,2,2,6,0,53,2,3,1,660,56,0,2
1041,3,1,27100.0,64,12,0,13,2,0,10,1,1,0,3,7,0,40,1,3,1,581,37,0,2
1042,2,0,70596.0,68,347,44,534,17,0,26,1,3,5,12,2,0,38,0,1,0,940,968,1,1
1043,2,1,42557.0,98,192,5,53,0,5,15,4,6,1,4,8,0,49,1,3,1,829,270,0,0
1044,3,1,53312.0,32,241,0,12,0,0,25,1,5,1,5,7,0,72,0,2,0,454,278,0,2
1045,2,0,72228.0,87,631,28,491,30,14,56,1,6,7,8,3,0,71,0,1,0,739,1250,1,1
1046,2,1,67605.0,84,336,28,282,184,54,54,1,2,8,6,1,0,36,0,2,0,615,938,1,1
1047,3,1,62845.0,3,1099,0,45,0,0,34,11,3,4,10,8,0,74,2,4,1,1061,1178,2,0
1048,2,1,65196.0,34,743,19,181,12,0,200,2,7,6,11,5,0,65,2,4,1,499,1155,2,0
1049,3,0,42000.0,23,124,83,267,85,59,35,2,5,2,11,5,0,36,0,1,0,431,653,0,1
1050,3,0,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,50,2,3,1,201,49,0,2
1051,3,1,65526.0,22,397,19,69,12,0,9,1,4,4,8,2,0,59,1,3,1,32,506,2,0
1052,2,1,16860.0,19,10,4,4,3,3,14,3,1,1,3,7,0,62,2,4,1,727,38,0,2
1053,2,0,83528.0,7,530,117,678,134,44,147,1,4,10,8,1,0,31,0,1,0,335,1650,1,1
1054,1,0,64176.0,52,1215,33,249,64,116,149,8,8,9,8,6,0,58,1,2,1,1003,1826,2,0
1055,2,0,22304.0,91,3,2,7,0,4,2,1,1,0,2,8,0,67,0,1,0,972,18,0,2
1056,2,1,67023.0,93,444,44,382,11,8,17,1,3,7,13,2,1,45,0,2,0,247,906,0,1
1057,3,1,32892.0,78,26,0,15,2,1,2,2,3,0,3,8,0,52,1,3,1,195,46,0,2
1058,2,1,70713.0,23,736,114,279,82,76,190,6,5,6,8,3,0,57,1,3,1,999,1477,2,0
1059,2,1,59925.0,83,473,21,176,19,21,56,3,9,2,9,6,0,68,1,3,1,736,766,2,0
1060,2,1,39722.0,92,32,0,5,2,0,8,2,2,0,3,5,0,70,1,3,1,285,47,0,2
1061,2,1,46610.0,4,288,10,30,4,10,125,1,6,1,6,6,0,65,0,2,0,506,467,0,2
1062,2,1,88347.0,32,1050,178,555,77,138,118,1,4,7,9,1,0,62,0,2,0,639,2116,1,1
1063,3,1,87171.0,27,1001,44,107,58,44,44,1,6,7,11,2,0,42,0,2,0,700,1298,1,1
1064,1,1,26907.0,10,9,1,7,0,3,2,2,1,0,3,7,0,47,2,4,1,473,22,0,2
1065,3,0,50014.0,9,234,14,77,19,10,42,2,4,1,8,5,0,55,1,2,1,318,396,0,2
1066,3,1,41014.0,65,7,2,6,2,0,3,1,1,0,2,7,0,45,1,3,1,593,20,0,2
1067,2,0,66294.0,68,251,108,334,65,92,117,1,4,3,5,2,0,58,0,1,0,264,967,1,1
1068,2,1,36715.0,16,172,10,125,21,13,16,6,7,2,4,9,0,52,1,3,1,749,357,2,0
1069,2,1,79456.0,12,565,42,548,64,83,99,1,5,6,4,3,0,67,0,2,0,836,1401,1,1
1070,2,1,40479.0,95,5,0,8,2,0,0,1,0,0,3,4,0,41,1,3,1,476,15,0,2
1071,3,0,75345.0,16,918,57,842,99,38,133,1,5,8,6,3,0,53,0,1,0,672,2087,1,1
1072,2,1,54233.0,46,652,8,158,21,0,142,4,11,6,5,8,0,46,1,3,1,613,981,2,0
1073,2,0,24163.0,3,4,1,7,2,1,2,2,1,0,3,4,0,53,2,3,1,361,17,0,2
1074,3,1,84460.0,80,152,27,103,106,54,81,0,9,9,4,5,0,65,0,2,0,614,523,1,1
1075,2,1,43776.0,77,8,0,9,2,1,3,1,1,0,2,6,0,40,1,3,1,276,23,0,2
1076,3,0,71691.0,0,336,130,411,240,32,43,1,4,7,5,2,0,65,0,1,0,264,1192,1,1
1077,3,1,85844.0,62,938,19,843,25,95,38,1,6,6,7,2,0,50,0,2,0,191,1958,1,1
1078,3,0,39190.0,91,68,8,18,19,8,12,2,2,1,4,5,0,49,1,2,1,224,133,0,2
1079,2,1,71367.0,24,227,23,389,42,21,75,1,4,5,7,2,0,64,0,2,0,470,777,1,1
1080,3,0,38578.0,2,38,4,22,3,3,3,3,3,0,3,8,0,51,2,3,1,532,73,0,2
1081,3,1,57236.0,22,105,0,9,2,1,4,3,2,1,4,3,0,58,2,4,1,3,121,0,2
1082,2,0,61825.0,56,162,50,100,55,30,27,1,4,2,8,4,0,44,1,2,1,516,424,2,2
1083,2,0,79803.0,54,574,8,216,21,16,33,1,4,3,5,1,0,65,1,2,1,303,868,2,1
1084,1,0,80910.0,71,160,80,369,67,39,41,1,3,3,8,1,0,37,0,1,0,766,756,1,1
1085,3,1,27590.0,38,6,0,5,0,0,1,1,1,0,2,7,0,41,1,3,1,592,12,0,2
1086,2,1,56775.0,62,614,35,160,58,35,35,2,5,8,10,5,0,44,1,3,1,673,937,2,0
1087,2,0,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,0,48,0,1,0,483,1862,1,1
1088,1,1,54210.0,18,70,54,109,80,9,45,2,4,1,7,5,0,44,1,3,1,565,367,2,0
1089,2,1,38508.0,95,120,19,206,25,19,54,6,7,2,5,8,0,37,1,3,1,666,443,2,0
1090,2,1,53187.0,66,211,2,30,7,7,10,2,4,1,6,5,0,53,1,3,1,406,267,0,2
1091,2,1,30023.0,28,11,0,16,7,6,21,1,2,0,3,8,0,51,1,3,1,257,61,0,2
1092,3,0,76045.0,78,760,53,400,17,93,0,1,4,5,11,2,0,63,0,1,0,386,1323,1,1
1093,3,1,50870.0,13,53,0,8,0,0,2,1,2,0,3,5,0,71,1,3,1,170,63,2,2
1094,1,1,15315.0,27,7,4,13,15,8,17,2,2,0,4,5,0,53,0,2,0,638,64,0,2
1095,1,1,65463.0,17,391,32,70,21,32,16,2,6,2,9,5,0,49,1,3,1,310,562,2,0
1096,2,1,66480.0,71,199,9,57,20,21,6,7,4,1,7,4,0,58,2,4,1,189,312,0,0
1097,2,0,76773.0,79,516,56,449,86,33,16,1,2,2,11,1,0,69,0,1,0,649,1156,1,1
1098,1,0,81698.0,1,709,45,115,30,160,45,1,8,2,5,5,0,40,0,1,0,702,1104,1,1
1099,3,0,54466.0,78,12,0,4,0,0,0,1,1,0,2,5,0,50,2,3,1,95,16,0,2
1100,3,0,98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,0,63,0,1,0,292,2008,1,1
1101,3,0,16269.0,75,19,3,18,3,1,0,3,3,0,3,8,0,39,1,2,1,463,44,0,2
1102,2,1,71819.0,70,1224,28,140,0,14,168,3,3,3,5,6,0,52,1,3,1,465,1574,2,0
1103,3,1,33569.0,10,16,2,18,3,0,24,1,1,1,2,8,0,40,1,3,1,416,63,0,2
1104,3,1,36262.0,24,88,39,54,64,28,153,1,3,5,3,6,0,40,0,2,0,442,426,0,2
1105,1,1,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,57,0,2,0,689,96,0,2
1106,1,1,47025.0,98,508,11,59,23,5,29,5,11,1,6,9,0,45,1,3,1,362,635,2,0
1107,2,0,70566.0,4,381,28,215,84,28,21,2,6,5,9,3,0,55,1,2,1,544,757,2,0
1108,3,1,31605.0,15,74,0,42,2,1,6,2,2,1,4,7,0,44,1,3,1,744,125,0,2
1109,3,0,52034.0,67,146,0,93,7,13,73,5,4,2,5,7,0,50,2,3,1,568,332,2,0
1110,2,0,48526.0,32,23,17,23,43,20,9,1,2,1,4,3,0,44,1,2,1,347,135,0,2
1111,2,1,46734.0,40,110,5,137,26,23,29,2,6,1,5,7,0,69,1,3,1,748,330,0,0
1112,2,0,39552.0,54,165,3,147,4,24,41,7,6,2,5,8,0,61,2,3,1,718,384,2,0
1113,2,0,86358.0,78,957,47,494,82,47,95,4,5,3,6,8,0,57,2,3,1,850,1722,2,0
1114,2,1,46931.0,94,41,0,17,3,1,16,2,1,1,3,3,0,46,3,5,1,226,78,0,2
1115,1,0,16581.0,51,1,3,4,2,3,11,1,0,0,3,4,0,38,0,1,0,370,24,0,2
1116,1,0,63998.0,42,176,29,818,0,33,112,1,7,6,11,4,0,71,0,1,0,351,1168,1,1
1117,3,1,67381.0,67,815,8,53,11,0,70,4,2,2,9,7,0,72,1,3,1,690,957,2,0
1118,2,0,25930.0,87,6,1,2,2,0,4,1,1,0,2,7,0,56,2,3,1,422,15,0,2
1119,2,1,42693.0,29,8,4,20,6,3,16,1,1,0,3,5,0,45,1,3,1,153,57,0,2
1120,2,1,85606.0,89,717,42,864,219,30,84,2,6,7,9,3,0,47,1,3,1,725,1956,2,0
1121,2,0,72903.0,74,1067,138,750,0,19,39,1,7,5,8,4,0,38,0,1,0,403,2013,1,1
1122,1,1,49669.0,97,166,5,107,11,8,29,2,5,1,6,6,0,49,1,3,1,196,326,0,2
1123,3,1,36778.0,63,29,4,34,2,4,4,3,3,0,3,9,0,55,2,4,1,942,77,0,0
1124,3,0,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,61,0,1,0,641,1313,1,1
1125,3,0,10979.0,34,8,4,10,2,2,4,2,3,0,3,5,0,34,0,1,0,198,30,0,2
1126,2,1,49678.0,81,229,5,56,3,2,20,2,6,2,4,7,0,62,1,3,1,672,315,0,0
1127,3,1,56129.0,65,320,48,133,39,72,48,4,6,2,10,4,0,70,1,3,1,534,660,2,0
1128,2,1,37155.0,51,23,0,26,7,15,3,1,2,0,4,5,0,34,1,3,1,674,74,0,2
1129,1,0,21282.0,76,1,5,8,4,8,20,2,2,1,2,6,0,45,1,2,1,31,46,0,2
1130,3,0,33419.0,76,56,0,12,0,0,18,2,2,0,4,7,0,61,1,2,1,476,86,0,2
1131,2,0,63285.0,84,508,124,249,50,38,134,1,6,5,13,3,0,78,0,1,0,574,1103,1,1
1132,3,1,21255.0,56,29,0,25,2,2,3,4,2,1,4,4,0,49,1,3,1,319,61,0,2
1133,2,1,42162.0,31,46,7,59,2,4,27,2,3,1,3,6,0,42,1,3,1,382,145,0,2
1134,2,1,54450.0,0,454,0,171,8,19,32,12,9,2,8,8,0,67,2,4,1,813,684,2,0
1135,3,1,57744.0,91,350,3,39,0,0,19,2,9,1,4,8,0,69,1,3,1,360,411,2,2
1136,2,0,26576.0,40,10,0,8,0,0,9,1,1,0,2,9,0,37,1,2,1,784,27,0,2
1137,3,0,57513.0,59,735,40,183,52,20,30,2,9,3,13,6,0,80,0,1,0,547,1060,0,1
1138,2,1,68142.0,96,897,126,196,91,112,37,3,10,4,7,6,0,59,1,3,1,829,1459,2,0
1139,2,1,7500.0,61,5,2,3,3,0,5,1,1,0,2,8,0,44,1,3,1,829,18,0,2
1140,2,1,83145.0,14,777,35,731,39,137,114,1,5,9,11,2,0,49,0,2,0,805,1833,1,1
1141,3,1,54197.0,16,162,6,37,6,13,13,2,1,3,6,1,0,63,1,3,1,277,237,2,2
1142,3,0,23091.0,98,35,0,11,0,0,2,4,2,1,3,7,0,60,2,3,1,192,48,0,2
1143,2,1,46049.0,11,342,9,112,19,14,19,10,5,2,9,7,0,47,2,4,1,503,515,2,0
1144,2,1,56715.0,52,258,105,239,237,172,9,1,7,3,4,4,0,49,0,2,0,938,1020,2,1
1145,2,1,79410.0,19,658,80,483,123,13,13,1,3,2,5,1,0,62,0,2,0,191,1370,1,1
1146,2,1,57304.0,61,356,80,329,138,17,106,2,7,6,10,5,0,72,1,3,1,398,1026,2,0
1147,2,1,44375.0,73,213,5,28,7,7,41,1,4,1,6,5,0,58,1,3,1,258,301,0,2
1148,2,1,54450.0,0,454,0,171,8,19,32,12,9,2,8,8,0,67,2,4,1,813,684,2,0
1149,2,1,59594.0,74,457,4,29,0,0,9,1,8,1,7,7,0,58,1,3,1,777,499,2,0
1150,2,1,80685.0,55,241,45,604,34,26,54,1,6,4,10,2,0,29,0,2,0,836,1004,1,1
1151,3,1,40344.0,48,210,0,6,0,0,2,2,4,1,5,7,0,49,1,3,1,419,218,0,2
1152,2,1,62710.0,53,441,35,83,7,29,11,4,4,2,12,4,0,51,1,3,1,562,606,2,0
1153,1,1,48985.0,13,19,13,18,10,7,8,1,1,1,3,3,0,55,1,3,1,578,75,0,2
1154,2,1,35322.0,34,28,9,37,12,7,13,3,2,0,4,8,0,55,3,5,1,836,106,0,0
1155,2,1,77142.0,54,476,75,162,29,151,97,1,4,4,8,2,0,75,0,2,0,556,990,1,1
1156,2,0,81657.0,69,364,40,425,158,60,50,1,3,4,8,1,0,54,0,1,0,318,1097,1,1
1157,1,1,14421.0,81,0,0,2,3,3,8,1,1,0,2,5,0,27,0,2,0,292,16,0,2
1158,1,1,20130.0,99,0,6,3,7,6,12,1,1,0,3,8,0,49,0,2,0,264,34,0,2
1159,3,1,74214.0,3,863,83,547,86,99,33,1,8,2,5,5,0,33,0,2,0,832,1711,1,1
1160,3,1,66726.0,61,349,7,35,0,0,47,3,8,2,4,7,0,66,2,4,1,5,438,2,0
1161,1,1,23724.0,65,5,23,15,0,18,14,2,2,0,3,8,0,44,1,3,1,492,75,0,2
1162,3,1,47353.0,93,184,2,19,8,8,4,3,2,2,6,5,0,63,1,3,1,388,225,0,2
1163,3,1,33444.0,24,8,0,8,0,0,2,1,1,0,2,8,0,71,2,4,1,1000,18,0,2
1164,2,1,54386.0,8,277,21,64,62,21,25,2,3,2,10,3,0,42,1,3,1,568,470,2,0
1165,2,0,28510.0,72,44,5,19,0,4,19,3,2,0,4,5,0,42,2,3,1,602,91,0,2
1166,3,0,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,32,0,1,0,296,2525,1,1
1167,2,1,48070.0,33,373,14,83,6,9,19,3,8,2,6,7,1,73,1,3,1,692,504,0,0
1168,2,1,43140.0,68,134,8,76,6,0,11,1,4,1,5,6,0,66,1,3,1,584,235,0,2
1169,3,0,54959.0,55,1148,0,60,0,0,24,3,9,5,4,7,0,62,1,2,1,686,1232,2,0
1170,1,0,15056.0,76,6,12,3,21,6,40,5,2,2,3,5,0,65,2,3,1,641,88,0,2
1171,2,0,26954.0,17,4,1,11,0,0,1,1,1,0,2,7,0,52,1,2,1,123,17,0,2
1172,2,0,22327.0,94,5,4,8,2,0,5,1,1,0,3,5,0,38,1,2,1,666,24,0,2
1173,2,1,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,0,58,2,4,1,471,60,0,2
1174,3,0,62000.0,25,899,0,101,0,0,20,1,6,6,13,4,0,71,1,2,1,468,1020,2,0
1175,3,1,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,61,1,3,1,907,155,0,0
1176,1,1,45894.0,15,27,2,7,0,2,13,1,1,0,3,5,0,49,2,4,1,282,51,0,2
1177,3,0,78579.0,35,816,66,549,216,66,99,1,5,6,4,3,0,53,0,1,0,714,1812,1,1
1178,3,0,67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,0,54,1,2,1,749,1461,2,0
1179,2,0,58401.0,55,10,0,11,17,29,29,1,1,2,2,4,0,63,1,2,1,230,96,0,2
1180,2,0,62307.0,94,87,13,34,10,6,10,1,4,0,4,5,0,71,1,2,1,292,160,0,2
1181,3,1,43641.0,50,57,2,51,4,2,23,3,2,1,4,6,0,54,2,4,1,593,139,0,2
1182,3,0,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,55,1,2,1,594,908,2,0
1183,1,1,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,58,1,3,1,696,183,0,2
1184,3,1,70091.0,11,964,34,137,15,0,11,2,5,2,10,8,0,54,1,3,1,615,1161,2,0
1185,3,1,78075.0,72,572,8,259,34,35,80,1,3,5,5,1,0,51,0,2,0,216,988,1,1
1186,1,0,59184.0,6,341,142,113,259,151,66,3,6,6,12,5,0,62,1,2,1,818,1072,2,1
1187,2,1,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,46,2,4,1,392,174,0,2
1188,2,1,58113.0,66,221,104,169,102,78,84,3,9,2,8,7,1,64,1,3,1,680,758,0,0
1189,3,1,51412.0,42,140,3,29,4,5,14,2,3,2,4,4,0,65,1,3,1,340,195,2,2
1190,2,0,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,0,44,1,2,1,787,31,0,2
1191,3,1,66636.0,64,291,10,689,84,10,0,1,3,4,9,1,0,66,0,2,0,476,1084,1,1
1192,3,1,50965.0,87,544,13,85,8,6,29,3,10,4,5,8,0,67,1,3,1,654,685,2,0
1193,3,1,84618.0,96,684,100,801,21,66,0,1,6,9,10,2,0,58,0,2,0,379,1672,1,1
1194,2,1,18351.0,1,1,12,9,0,14,7,1,2,0,3,7,0,33,0,2,0,403,43,0,2
1195,3,1,40451.0,54,35,0,4,0,0,10,1,1,1,2,5,0,66,2,4,1,293,49,0,2
1196,2,1,36317.0,53,87,3,25,3,2,13,2,3,0,4,7,0,58,1,3,1,563,133,0,2
1197,2,1,42213.0,96,309,3,24,4,3,20,2,5,1,7,7,0,66,1,3,1,361,363,0,2
1198,2,1,65748.0,58,172,73,93,95,78,34,2,2,4,10,1,1,68,1,3,1,600,545,0,0
1199,2,1,77044.0,12,625,38,242,50,34,76,2,7,11,11,4,0,51,1,3,1,405,1065,2,0
1200,2,1,74918.0,78,972,59,913,25,19,59,1,5,9,6,3,0,54,0,2,0,368,2047,1,1
1201,2,1,56721.0,64,157,6,39,6,13,75,5,4,1,5,6,0,51,2,4,1,766,296,0,0
1202,2,0,42160.0,26,48,9,45,3,15,20,4,2,1,4,6,0,48,2,3,1,526,140,0,0
1203,2,0,61559.0,8,279,83,88,32,14,34,1,4,2,10,3,0,58,1,2,1,507,530,2,1
1204,3,1,33629.0,49,132,0,16,0,0,4,5,3,1,4,9,0,60,2,4,1,850,152,0,0
1205,3,1,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,32,0,2,0,544,1598,1,1
1206,2,0,34377.0,55,62,0,22,3,1,26,2,2,2,2,7,0,60,1,2,1,686,114,0,2
1207,1,0,8940.0,25,1,45,3,4,6,42,3,3,1,3,8,0,37,1,2,1,836,101,0,2
1208,2,1,26228.0,50,2,6,4,3,1,9,1,1,0,2,8,0,50,1,3,1,440,25,0,2
1209,1,0,77297.0,84,408,61,109,48,122,41,1,5,7,9,4,0,66,0,1,0,679,789,1,1
1210,2,1,40211.0,30,51,1,7,2,1,25,2,2,1,2,8,0,42,2,4,1,494,87,0,2
1211,3,0,33438.0,81,62,1,16,3,2,6,4,2,1,4,5,0,65,2,3,1,440,90,0,2
1212,3,1,75032.0,74,952,12,180,47,12,12,2,5,4,9,3,0,64,1,3,1,587,1215,2,0
1213,3,0,61284.0,76,618,15,106,20,7,45,1,11,2,8,6,0,68,0,1,0,361,811,0,1
1214,2,1,22518.0,36,11,7,12,2,2,27,2,2,1,2,5,0,37,1,3,1,775,61,0,2
1215,3,1,54730.0,64,318,3,17,4,7,56,5,4,1,8,4,0,48,1,3,1,478,405,2,2
1216,3,1,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,68,2,4,1,251,72,0,2
1217,2,0,44421.0,53,110,5,59,7,1,7,5,5,0,4,8,0,52,2,3,1,659,189,2,0
1218,3,1,38197.0,86,23,0,11,2,1,3,1,1,0,3,5,0,37,1,3,1,525,40,0,2
1219,2,0,41986.0,15,27,5,8,8,3,12,3,3,0,4,4,0,45,1,2,1,95,63,0,2
1220,2,1,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,0,40,1,3,1,625,52,0,2
1221,3,1,37395.0,47,18,0,9,0,1,11,1,1,0,3,6,0,47,1,3,1,304,39,0,2
1222,2,1,64722.0,47,303,0,280,60,147,15,4,8,2,11,6,0,52,1,3,1,194,805,2,0
1223,3,1,55249.0,81,97,1,19,2,0,11,1,2,1,4,3,0,67,1,3,1,233,130,2,2
1224,2,1,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,51,0,2,0,605,1631,1,1
1225,2,1,28691.0,56,5,4,13,8,0,4,1,1,0,3,8,0,34,1,3,1,608,34,0,2
1226,2,0,44213.0,48,95,11,35,0,4,7,4,2,1,5,6,0,71,2,3,1,372,152,0,2
1227,1,0,25707.0,18,1,6,2,3,6,3,1,1,0,3,7,0,39,1,2,1,322,21,0,2
1228,3,1,59062.0,74,46,1,12,3,0,9,2,2,0,3,4,0,56,3,5,1,636,71,0,2
1229,2,0,76624.0,68,411,106,147,54,115,66,1,5,10,7,1,0,61,1,2,1,196,899,2,1
1230,3,1,66000.0,36,244,51,270,101,0,45,1,1,3,5,1,0,76,0,2,0,230,711,1,1
1231,3,1,27683.0,90,152,9,121,12,12,45,4,6,2,4,8,0,45,1,3,1,972,351,0,0
1232,2,0,1730.0,65,1,1,3,1,1,1,15,0,0,0,20,0,52,0,1,0,202,8,2,2
1233,1,0,7500.0,63,10,17,18,8,26,40,4,3,2,2,9,0,31,1,2,1,999,119,0,2
1234,2,1,40521.0,82,12,0,5,0,0,4,1,0,1,2,5,0,55,2,4,1,581,21,0,2
1235,3,1,20427.0,63,5,0,4,0,0,1,1,1,0,2,8,0,50,1,3,1,257,10,0,2
1236,2,1,65106.0,55,790,19,133,12,0,19,3,8,3,13,6,0,48,1,3,1,196,973,2,0
1237,3,1,69969.0,64,882,29,514,38,29,44,1,4,2,6,3,0,58,0,2,0,466,1536,1,1
1238,2,1,67433.0,51,615,28,259,12,48,30,4,6,5,13,4,0,71,2,4,1,508,992,2,0
1239,3,1,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,0,56,1,3,1,652,1529,2,0
1240,2,1,74716.0,92,133,27,421,13,195,71,2,7,3,5,4,0,51,1,3,1,362,860,2,0
1241,2,0,68118.0,51,595,23,123,10,23,154,2,8,9,4,6,0,60,1,2,1,414,928,2,0
1242,3,1,55158.0,72,293,0,87,4,11,23,4,7,2,5,7,0,53,2,4,1,859,418,2,0
1243,1,1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,68,1,3,1,1003,587,2,0
1244,2,1,74190.0,49,151,81,86,168,91,64,2,4,2,11,2,0,48,1,3,1,1,641,2,0
1245,2,1,39356.0,21,15,0,2,0,0,6,1,1,0,2,6,0,47,2,4,1,262,23,0,2
1246,2,1,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,0,54,0,2,0,477,2279,1,1
1247,3,0,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,0,50,2,3,1,201,49,0,2
1248,3,0,90687.0,98,982,17,672,23,34,51,1,6,2,8,2,0,40,0,1,0,563,1779,1,1
1249,3,1,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,0,41,0,2,0,573,1804,1,1
1250,2,1,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,0,63,2,4,1,547,48,0,2
1251,2,0,47139.0,2,46,0,12,0,2,23,2,2,1,2,7,0,71,2,3,1,186,83,0,2
1252,2,0,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,0,48,0,1,0,483,1862,1,1
1253,3,1,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,0,60,2,4,1,803,793,2,0
1254,2,1,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,0,53,1,3,1,491,84,0,2
1255,3,1,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,0,75,1,3,1,473,183,2,2
1256,1,0,85485.0,73,630,26,611,44,18,54,1,6,6,6,2,0,65,0,1,0,168,1383,1,1
1257,2,1,55956.0,22,760,38,104,50,9,38,2,7,3,4,4,0,79,0,2,0,155,999,1,1
1258,3,0,64191.0,30,420,15,186,151,38,15,3,5,3,13,3,0,60,1,2,1,683,825,2,0
1259,2,0,38808.0,21,125,17,52,3,19,30,4,5,1,4,8,0,51,1,2,1,832,246,0,0
1260,3,1,57183.0,51,464,5,64,7,0,70,8,9,1,7,8,0,57,2,4,1,627,610,2,0
1261,3,0,23748.0,97,6,6,29,12,15,8,3,2,1,3,8,0,55,1,2,1,745,76,0,2
1262,2,1,66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,0,52,1,3,1,648,1286,2,0
1263,3,1,37368.0,4,3,2,11,2,2,10,1,1,0,2,6,0,48,1,3,1,355,30,0,2
1264,2,1,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,1,59,3,5,1,704,99,0,0
1265,2,0,71847.0,95,737,21,106,55,63,210,0,6,7,9,3,0,45,0,1,0,806,1192,1,1
1266,2,1,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,0,48,1,3,1,372,362,2,0
1267,2,1,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,0,40,0,2,0,819,2130,1,1
1268,1,0,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,0,52,0,1,0,840,1229,1,1
1269,3,1,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,0,66,2,4,1,807,38,0,2
1270,3,1,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,0,72,0,2,0,503,485,0,1
1271,1,1,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,0,72,0,2,0,939,434,0,2
1272,2,0,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,0,53,1,2,1,632,44,0,2
1273,3,1,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,51,1,3,1,743,496,2,0
1274,1,1,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,54,2,4,1,487,78,0,2
1275,3,1,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,0,51,0,2,0,430,2346,1,1
1276,2,1,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,52,0,2,0,706,794,1,0
1277,2,1,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,67,0,2,0,576,17,0,2
1278,2,0,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,52,1,2,1,493,26,0,2
1279,1,1,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,50,1,3,1,263,76,0,2
1280,3,0,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,46,2,3,1,512,15,0,2
1281,3,0,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,60,2,3,1,2,62,0,2
1282,3,1,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,69,1,3,1,252,198,2,2
1283,3,1,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,45,1,3,1,407,49,0,2
1284,2,1,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,57,1,3,1,530,802,2,0
1285,2,1,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,77,0,2,0,290,1736,1,1
1286,2,0,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,45,2,3,1,709,57,0,2
1288,2,1,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,70,0,2,0,612,2302,1,1
1289,1,1,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,38,0,2,0,291,37,0,2
1290,2,0,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,53,2,3,1,649,310,2,0
